Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2010-01-31,13.67,13.81,13.43,13.63,106200.0,0.0,1.0,11.990620416264,12.113421210578,11.780104768868,11.955534475031,106200.0
2010-02-28,15.08,15.08,14.69,14.94,193500.0,0.0,1.0,13.290344643433,13.290344643433,12.946628833689,13.166959480961,193500.0
2010-03-31,15.78,16.1,15.65,15.73,118800.0,0.0,1.0,13.907270455794,14.189293684302,13.792698519212,13.863204326339,118800.0
2010-04-30,16.22,16.22,15.6,15.77,131300.0,0.0,1.0,14.295052394992,14.295052394992,13.748632389758,13.898457229903,131300.0
2010-05-31,15.06,15.06,14.65,14.76,112500.0,0.0,1.0,13.3312620022,13.3312620022,12.968325918475,13.065699014109,112500.0
2010-06-30,13.97,14.27,13.75,13.79,84400.0,0.0,1.0,12.366383145467,12.631946133559,12.1716369542,12.207045352612,84400.0
2010-07-31,13.59,14.33,13.415,14.22,173800.0,0.0,1.0,12.030003360551,12.685058731177,11.875091617498,12.587685635544,173800.0
2010-08-31,14.86,15.31,14.6,15.29,232200.0,0.0,1.0,13.214245785935,13.614408006909,12.98304094715,13.59662301931,232200.0
2010-09-30,17.21,17.38,16.92,16.98,175700.0,0.0,1.0,15.303981828798,15.455154223388,15.046099508615,15.099454471412,175700.0
2010-10-31,18.16,18.45,18.06,18.17,110400.0,0.0,1.0,16.148768739743,16.406651059926,16.059843801749,16.157661233542,110400.0
2010-11-30,18.76,18.76,18.1,18.19,320000.0,0.0,1.0,16.745508967586,16.745508967586,16.156381253374,16.236716850767,320000.0
2010-12-31,20.75,21.34,20.56,20.81,222400.0,0.0,1.0,18.521818287708,19.048462759503,18.352220915435,18.575375352636,222400.0
2011-01-31,20.5,20.5,19.9,20.13,177300.0,0.0,1.0,18.298663850507,18.298663850507,17.763093201224,17.968395283449,177300.0
2011-02-28,21.6,21.645,21.19,21.39,281200.0,0.0,1.0,19.360656435304,19.400991136211,18.993162493708,19.172427831072,281200.0
2011-03-31,23.65,24.4,23.65,24.19,95500.0,0.0,1.0,21.198126143284,21.870371158399,21.198126143284,21.682142554167,95500.0
2011-04-30,24.45,24.5,24.26,24.35,145000.0,0.0,1.0,21.91518749274,21.960003827081,21.744885422244,21.825554824058,145000.0
