Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2010-01-31,47.0,47.2,45.6,45.62,5774900.0,0.0,1.0,33.246737080254,33.388212557192,32.256408741694,32.270556289387,5774900.0
2010-02-28,43.81,43.96,43.25,43.3,4821300.0,0.0,1.0,31.362340841864,31.469721602564,30.961452668583,30.997246255483,4821300.0
2010-03-31,43.8,44.0,43.56,43.81,2714500.0,0.0,1.0,31.355182124484,31.498356472084,31.183372907363,31.362340841864,2714500.0
2010-04-30,43.39,43.89,43.31,43.59,5342500.0,0.0,1.0,31.061674711903,31.419610580904,31.004404972863,31.204849059504,5342500.0
2010-05-31,38.91,39.06,38.51,38.6,4082200.0,0.0,1.0,28.201430067969,28.310147994214,27.911515597982,27.976746353729,4082200.0
2010-06-30,37.97,38.4,37.84,37.97,5438500.0,0.0,1.0,27.5201310635,27.831789118736,27.425908860754,27.5201310635,5438500.0
2010-07-31,41.66,42.02,41.26,41.83,4252500.0,0.0,1.0,30.194592049128,30.455515072116,29.904677579141,30.317805698873,4252500.0
2010-08-31,40.4,40.86,40.05,40.72,4996800.0,0.0,1.0,29.654033341907,29.991678275998,29.397129587708,29.888916774319,4996800.0
2010-09-30,43.0,43.09,42.3779,42.58,3384600.0,0.0,1.0,31.562461230248,31.628522195614,31.105833157426,31.254176725208,3384600.0
2010-10-31,40.98,40.98,40.57,40.82,5227500.0,0.0,1.0,30.079759563153,30.079759563153,29.778815165376,29.962317846947,5227500.0
2010-11-30,39.14,39.485,39.07,39.37,4603600.0,0.0,1.0,29.100403538555,29.356909394988,29.048358872032,29.271407442844,4603600.0
2010-12-31,41.49,41.79,41.3,41.64,2095500.0,0.0,1.0,30.847617343246,31.070665914057,30.706353248398,30.959141628651,2095500.0
2011-01-31,42.2,42.68,42.0529,42.51,3711300.0,0.0,1.0,31.375498960833,31.732376674132,31.266130811612,31.605982484005,3711300.0
2011-02-28,41.41,41.95,41.34,41.76,3425700.0,0.0,1.0,31.172440442035,31.578939303148,31.119746145224,31.43591192609,3425700.0
2011-03-31,41.38,41.44,41.05,41.24,4479300.0,0.0,1.0,31.149857171973,31.195023712097,30.901441201293,31.044468578351,4479300.0
2011-04-30,42.24,42.35,41.82,42.17,10510600.0,0.0,1.0,31.797244247079,31.880049570639,31.481078466213,31.744549950268,10510600.0
2011-05-31,42.0,42.05,41.73,41.85,4939000.0,0.0,1.0,32.011785312667,32.049894580896,31.805995264228,31.897457507979,4939000.0
2011-06-30,42.89,42.89,42.52,42.84,3245700.0,0.0,1.0,32.690130287149,32.690130287149,32.408121702252,32.65202101892,3245700.0
2011-07-31,44.32,44.56,44.0,44.07,5165900.0,0.0,1.0,33.780055358509,33.96297984601,33.536156041841,33.589509017362,5165900.0
2011-08-31,43.18,43.26,42.9,43.12,4539400.0,0.0,1.0,33.331766796592,33.393520880514,33.115627502867,33.285451233651,4539400.0
2011-09-30,43.18,43.37,42.61,42.61,6461100.0,0.0,1.0,33.331766796592,33.478432745906,32.891768948652,32.891768948652,6461100.0
2011-10-31,44.32,44.82,44.26,44.39,5838400.0,0.0,1.0,34.211762492473,34.597725516982,34.165446929532,34.265797315904,5838400.0
2011-11-30,43.84,44.34,43.36,44.31,6480900.0,0.0,1.0,34.241297658933,34.63182340778,33.866392940039,34.608391862849,6480900.0
2011-12-31,43.91,43.91,43.37,43.37,2206600.0,0.0,1.0,34.295971263771,34.295971263771,33.874203455016,33.874203455016,2206600.0
2012-01-31,39.83,39.9,39.51,39.78,5386000.0,0.0,1.0,31.109281153177,31.163954758016,30.859344673915,31.070228578292,5386000.0
2012-02-29,39.03,39.28,38.96,39.07,6163000.0,0.0,1.0,30.892401488959,31.090277491323,30.836996208298,30.924061649338,6163000.0
2012-03-31,39.21,39.23,39.04,39.21,5117000.0,0.0,1.0,31.149097781992,31.164986125671,31.014046860723,31.149097781992,5117000.0
2012-04-30,38.79,39.04,38.7,39.01,20460100.0,0.0,1.0,30.81544256474,31.014046860723,30.743945018186,30.990214345205,20460100.0
2012-05-31,36.79,37.15,36.57,36.98,6955500.0,0.0,1.0,29.511548843628,29.800327250361,29.335073150624,29.663959669403,6955500.0
2012-06-30,37.78,37.84,37.3699,37.62,5231900.0,0.0,1.0,30.305689462143,30.353819196599,29.97672272714,30.177343503595,5231900.0
2012-07-31,39.82,39.82,39.12,39.12,5107300.0,0.0,1.0,31.94210043363,31.94210043363,31.380586864983,31.380586864983,5107300.0
2012-08-31,36.79,36.79,36.4,36.47,5137900.0,0.0,1.0,29.916080518377,29.916080518377,29.598948922776,29.655869978397,5137900.0
