Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2010-01-31,27.7,28.42,27.09,27.09,12690300.0,0.0,1.0,21.633402099687,22.195714356429,21.156998659946,21.156998659946,12690300.0
2010-02-28,28.38,28.75,28.19,28.31,7804500.0,0.0,1.0,22.16447478661,22.453440807437,22.01608682997,22.109805539427,7804500.0
2010-03-31,29.64,29.94,29.43,29.57,6944500.0,0.0,1.0,23.266145835686,23.501633141715,23.101304721466,23.211198797613,6944500.0
2010-04-30,31.99,32.04,30.76,30.83,12992800.0,0.0,1.0,25.110796399582,25.15004428392,24.145298444862,24.200245482935,12992800.0
2010-05-31,27.86,27.97,26.7513,26.91,13370900.0,0.0,1.0,21.868921153246,21.95526649879,20.998638565931,21.12321135082,13370900.0
2010-06-30,24.04,24.84,23.66,23.72,11933600.0,0.0,1.0,18.981298049152,19.612955222169,18.681260891969,18.728635179945,11933600.0
2010-07-31,26.94,27.495,26.73,27.33,9228400.0,0.0,1.0,21.271055301338,21.709267465118,21.105245293421,21.578988173183,9228400.0
2010-08-31,24.16,24.49,23.92,24.37,9038900.0,0.0,1.0,19.076046625105,19.336605208974,18.8865494732,19.241856633021,9038900.0
2010-09-30,27.66,28.0,27.095,27.46,8951700.0,0.0,1.0,21.957132256463,22.227031929897,21.50862250502,21.798367742678,8951700.0
2010-10-31,30.89,31.09,30.6,30.84,7845500.0,0.0,1.0,24.52117915409,24.679943667875,24.290970609102,24.481488025644,7845500.0
2010-11-30,30.8,31.42,30.74,31.18,6011400.0,0.0,1.0,24.449735122887,24.94190511562,24.402105768751,24.751387699078,6011400.0
2010-12-31,34.2,34.25,34.0,34.14,3081700.0,0.0,1.0,27.267700883775,27.307565943546,27.108240644688,27.219862812049,3081700.0
2011-01-31,34.95,35.7,34.95,35.48,6558700.0,0.0,1.0,27.865676780349,28.463652676923,27.865676780349,28.288246413928,6558700.0
2011-02-28,36.6,37.18,36.59,37.16,8700800.0,0.0,1.0,29.181223752812,29.643658446162,29.173250740857,29.627712422254,8700800.0
2011-03-31,37.33,37.85,37.17,37.75,5898700.0,0.0,1.0,29.88313783718,30.299404423715,29.755055810554,30.219353157073,5898700.0
2011-04-30,41.06,41.1127,40.53,40.99,9740800.0,0.0,1.0,32.869050082899,32.911237100419,32.4447783697,32.81301419625,9740800.0
2011-05-31,36.21,36.5,35.55,36.13,9481500.0,0.0,1.0,28.986563650798,29.218712324058,28.458225290966,28.922522637485,9481500.0
2011-06-30,35.86,36.09,35.311,36.0,9853700.0,0.0,1.0,28.908769893086,29.094185873996,28.46619000822,29.021631794509,9853700.0
2011-07-31,34.96,35.65,34.62,34.87,12049200.0,0.0,1.0,28.183229098224,28.739477040952,27.909135909053,28.110675018737,12049200.0
2011-08-31,28.6,29.19,28.155,28.45,11074300.0,0.0,1.0,23.05607414786,23.531706446715,22.697334532623,22.93515068205,11074300.0
2011-09-30,23.46,23.53,22.46,22.46,19340000.0,0.0,1.0,19.111424476711,19.168449187426,18.296785752214,18.296785752214,19340000.0
2011-10-31,28.74,28.8,27.85,27.88,11693800.0,0.0,1.0,23.412716942058,23.461595265528,22.687688477255,22.71212763899,11693800.0
