Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2010-01-31,64.47,64.75,63.71,63.72,4598900.0,0.0,1.0,57.412583806322,57.661932704504,56.735779654115,56.744684971907,4598900.0
2010-02-28,61.49,62.99,61.49,61.87,7666100.0,0.0,1.0,54.758799104246,56.094596773076,54.758799104246,55.09720118035,7666100.0
2010-03-31,65.13,65.21,64.31,64.38,5289300.0,0.0,1.0,58.000334780608,58.071577322945,57.270098721647,57.332435946192,5289300.0
2010-04-30,58.08,58.14,53.5,53.8,18770900.0,0.0,1.0,51.722085737106,51.775517643859,47.643450188277,47.910609722043,18770900.0
2010-05-31,51.8,51.84,51.16,51.3,2855400.0,0.0,1.0,46.129546163603,46.165167434772,45.559605824902,45.684280273993,2855400.0
2010-06-30,49.54,49.71,48.86,48.93,4979300.0,0.0,1.0,44.116944342566,44.268334745033,43.511382732696,43.573719957241,4979300.0
2010-07-31,49.32,51.04,48.76,50.72,4321900.0,0.0,1.0,43.921027351137,45.452742011396,43.422329554774,45.167771842045,4321900.0
2010-08-31,49.2,50.58,48.82,49.66,3994600.0,0.0,1.0,43.814163537631,45.043097392955,43.475761461527,44.223808156072,3994600.0
2010-09-30,56.5,57.16,56.1,56.64,4270400.0,0.0,1.0,50.315045525938,50.902796500223,49.95883281425,50.439719975029,4270400.0
2010-10-31,54.55,55.01,54.1,54.34,2515800.0,0.0,1.0,48.578508556458,48.9881531749,48.177769255809,48.391496882822,2515800.0
2010-11-30,56.56,56.74,55.64,55.74,7501600.0,0.0,1.0,50.368477432691,50.528773152951,49.549188195808,49.63824137373,7501600.0
2010-12-31,56.61,56.99,56.6,56.86,1488500.0,0.0,1.0,50.413004021652,50.751406097756,50.40409870386,50.635636966457,1488500.0
2011-01-31,62.76,63.38,61.61,62.12,4127200.0,0.0,1.0,55.889774463856,56.441904166972,54.865662917753,55.319834125155,4127200.0
2011-02-28,66.58,67.02,66.3,66.47,4057700.0,0.0,1.0,59.291605860477,59.683439843334,59.042256962295,59.193647364763,4057700.0
2011-03-31,69.7,69.96,68.8,69.79,2376200.0,0.0,1.0,62.297161693232,62.529547088357,61.492750710105,62.377602791544,2376200.0
2011-04-30,75.12,76.95,75.0,76.79,3971700.0,0.0,1.0,67.141503391615,68.777139057305,67.034248593865,68.634132660305,3971700.0
2011-05-31,78.03,78.47,77.55,78.17,2908900.0,0.0,1.0,69.742432237057,70.135699828808,69.313413046056,69.867562834432,2908900.0
2011-06-30,79.29,79.81,78.63,78.77,2121300.0,0.0,1.0,71.103209730798,71.569519089608,70.511355544617,70.636900371989,2121300.0
2011-07-31,67.72,68.02,66.68,67.55,4887400.0,0.0,1.0,60.727826497284,60.996851127367,59.795207779665,60.575379206904,4887400.0
2011-08-31,63.14,64.99,62.76,63.3,3634900.0,0.0,1.0,56.620717144692,58.279702363534,56.279952613254,56.764196947402,3634900.0
2011-09-30,65.37,66.94,64.49,65.28,4245500.0,0.0,1.0,58.848953279813,60.26233643186,58.05673851943,58.767931315683,4245500.0
2011-10-31,68.05,70.07,68.05,68.9,2537600.0,0.0,1.0,61.261607322797,63.080100295495,61.261607322797,62.026814761804,2537600.0
2011-11-30,69.25,70.59,67.68,70.55,2740800.0,0.0,1.0,62.341900177865,63.548227199357,60.928517025818,63.512217437522,2740800.0
2011-12-31,66.65,66.83,66.25,66.25,1100200.0,0.0,1.0,60.220216416319,60.382851659454,59.858804764908,59.858804764908,1100200.0
2012-01-31,64.63,65.6,64.07,64.32,4552200.0,0.0,1.0,58.395087576695,59.271510831366,57.88911126472,58.114993546851,4552200.0
2012-02-29,65.57,65.88,65.09,65.63,3079600.0,0.0,1.0,59.24440495751,59.524498987353,58.810710975817,59.298616705222,3079600.0
2012-03-31,71.86,74.73,71.69,73.8,7136100.0,0.0,1.0,65.220509656437,67.825336579816,65.066216772474,66.981263744017,7136100.0
2012-04-30,68.23,68.63,67.53,67.82,3051400.0,0.0,1.0,61.925902781224,62.288944861137,61.290579141375,61.553784649312,3051400.0
2012-05-31,68.09,68.27,66.93,67.39,2776700.0,0.0,1.0,61.798838053254,61.962206989215,60.746016021505,61.163514413405,2776700.0
2012-06-30,67.03,67.25,63.22,63.79,8446700.0,0.0,1.0,61.097234273666,61.297762269194,57.624453987486,58.14400379408,8446700.0
2012-07-31,54.45,54.96,53.1,53.29,5715200.0,0.0,1.0,49.63067889305,50.095539246318,48.400166193222,48.573349462087,5715200.0
2012-08-31,60.67,60.82,59.79,59.87,1929900.0,0.0,1.0,55.300152221145,55.436875854459,54.498040239035,54.570959510136,1929900.0
2012-09-30,57.85,58.15,57.5,58.01,2054800.0,0.0,1.0,52.984037389042,53.258803356488,52.663477093689,53.130579238346,2054800.0
2012-10-31,61.29,61.71,60.8,61.3,2253000.0,0.0,1.0,56.134687149082,56.519359503506,55.685902735588,56.143846014664,2253000.0
2012-11-30,55.77,56.1,55.26,55.9,4478400.0,0.0,1.0,51.078993348088,51.381235912278,50.611891203431,51.198058600648,4478400.0
2012-12-31,59.76,60.97,59.48,60.92,1800400.0,0.0,1.0,55.014364915574,56.128276922733,54.756600153586,56.082247500949,1800400.0
2013-01-31,65.22,65.28,64.71,64.82,1716300.0,0.0,1.0,60.040777774326,60.096013080466,59.571277672135,59.672542400058,1716300.0
2013-02-28,62.42,62.76,61.78,62.18,3173600.0,0.0,1.0,57.463130154453,57.77613022258,56.873953555625,57.242188929892,3173600.0
2013-03-31,65.71,66.33,65.4,66.23,2120600.0,0.0,1.0,60.854701197222,61.428889520799,60.567607035433,61.336278500867,2120600.0
2013-04-30,73.22,73.22,71.65,72.92,2649200.0,0.0,1.0,67.809788794104,67.809788794104,66.355795781174,67.531955734308,2649200.0
2013-05-31,79.05,79.47,76.93,76.97,1744800.0,0.0,1.0,73.209011256131,73.597977539845,71.245657633576,71.282702041549,1744800.0
2013-06-30,81.55,82.33,81.1,81.84,2247200.0,0.0,1.0,75.894794440625,76.620704185121,75.476000357261,76.164683961014,2247200.0
2013-07-31,85.3,86.5,85.17,85.56,2297800.0,0.0,1.0,79.384745135319,80.501529357621,79.263760177903,79.626715050151,2297800.0
2013-08-31,85.3,85.78,84.98,85.14,1998900.0,0.0,1.0,79.384745135319,79.83145882424,79.086936009372,79.235840572346,1998900.0
2013-09-30,83.16,84.24,82.87,83.61,1915000.0,0.0,1.0,77.725629478466,78.735053237926,77.454580506018,78.146222711574,1915000.0
2013-10-31,84.8,85.47,84.06,84.8,3230700.0,0.0,1.0,79.258458150239,79.884674741756,78.566815944683,79.258458150239,3230700.0
2013-11-30,93.83,93.96,92.73,92.88,1405000.0,0.0,1.0,87.698362361285,87.819867073072,86.670245569241,86.810443313611,1405000.0
2013-12-31,91.65,92.54,91.58,92.39,916100.0,0.0,1.0,86.018616509922,86.853930952844,85.952917621153,86.713147619767,916100.0
2014-01-31,86.74,87.44,85.93,86.0,3311000.0,0.0,1.0,81.410308740541,82.067297628233,80.650078741927,80.715777630696,3311000.0
2014-02-28,89.26,91.86,89.26,90.59,3752300.0,0.0,1.0,83.775468736232,86.215713176229,83.775468736232,85.023747622846,3752300.0
2014-03-31,100.0,100.39,99.06,99.55,4061900.0,0.0,1.0,94.304732976952,94.672521435562,93.418268486968,93.880361678555,4061900.0
2014-04-30,99.28,101.95,97.97,100.68,5319400.0,0.0,1.0,93.625738899518,96.143675270002,92.39034689752,94.946005161195,5319400.0
2014-05-31,108.46,108.77,107.73,108.36,2016800.0,0.0,1.0,102.2829133868,102.57525805903,101.59448883607,102.18860865382,2016800.0
2014-06-30,107.5,109.5,107.32,107.61,1461400.0,0.0,1.0,101.79597467897,103.68985327765,101.62552560509,101.9001380019,1461400.0
2014-07-31,109.56,111.9,106.88,109.81,5201100.0,0.0,1.0,103.74666963561,105.96250759607,101.20887231338,103.98340446045,5201100.0
2014-08-31,116.47,117.36,116.15,116.51,1401300.0,0.0,1.0,110.29002019405,111.13279617046,109.98699961826,110.32789776602,1401300.0
2014-09-30,121.46,121.66,119.34,119.62,1705286.0,0.0,1.0,115.44169848133,115.63178854963,113.4267437573,113.69286985293,1705286.0
2014-10-31,124.53,126.69,124.31,126.69,2444771.0,0.0,1.0,118.3595810298,120.41255376749,118.15048195467,120.41255376749,2444771.0
2014-11-30,127.21,128.35,127.21,127.91,728937.0,0.0,1.0,120.90678794508,121.99030133442,120.90678794508,121.57210318415,728937.0
2014-12-31,128.25,129.32,125.63,125.67,868259.0,0.0,1.0,122.3086205172,123.32905111333,119.80999606687,119.84814300505,868259.0
2015-01-31,135.41,137.4,134.14,134.96,2246853.0,0.0,1.0,129.13692245017,131.03473262428,127.92575716318,128.70776939573,2246853.0
