Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2013-01-31,36.84,36.93,36.27,36.69,10720700.0,0.0,1.0,31.17788477463,31.254052245578,30.69549079196,31.050938989717,10720700.0
2013-02-28,36.66,37.14,36.5,36.92,10321000.0,0.0,1.0,31.025549832734,31.431776344456,30.890140995494,31.24558919325,10321000.0
2013-03-31,40.26,40.8,39.775,40.78,7263400.0,0.0,1.0,34.072248670646,34.529253496333,33.661790632761,34.512327391678,7263400.0
2013-04-30,45.05,46.23,45.01,46.05,6798600.0,0.0,1.0,38.479069723826,39.486956566759,38.444904068133,39.333211116142,6798600.0
2013-05-31,44.27,44.69,42.6825,42.69,9308800.0,0.0,1.0,37.81283943782,38.171578822592,36.456889977518,36.463296037961,9308800.0
2013-06-30,42.53,42.97,41.32,41.34,10753100.0,0.0,1.0,36.32663341519,36.702455627809,35.293122330488,35.310205158334,10753100.0
2013-07-31,44.84,45.91,44.81,45.48,6020600.0,0.0,1.0,38.649628766309,39.571910273444,38.623770406296,39.201273779923,6020600.0
2013-08-31,42.76,43.03,42.3,42.61,3170700.0,0.0,1.0,36.856782472064,37.089507712183,36.46028761853,36.727490671999,3170700.0
2013-09-30,44.52,44.95,44.03,44.73,5818400.0,0.0,1.0,38.373806259502,38.744442753024,37.951453045954,38.554814779594,5818400.0
2013-10-31,48.68,49.0,48.44,48.45,4563700.0,0.0,1.0,42.326920028797,42.605157793982,42.118241704908,42.12693663507,4563700.0
2013-11-30,48.43,48.93,48.07,48.45,4044300.0,0.0,1.0,42.109546774746,42.544293282847,41.796529288912,42.12693663507,4044300.0
2013-12-31,52.99,53.06,52.36,52.81,3019700.0,0.0,1.0,46.074434928634,46.135299439769,45.526654328426,45.917926185718,3019700.0
2014-01-31,49.94,50.55,49.07,49.23,12863500.0,0.0,1.0,43.771046199947,44.305694541597,43.008514958579,43.148750589175,12863500.0
2014-02-28,50.84,51.96,50.51,50.91,7095600.0,0.0,1.0,44.559871622053,45.541521036229,44.270635633948,44.621224710439,7095600.0
2014-03-31,51.34,51.7,50.95,51.4,4813100.0,0.0,1.0,44.998107967667,45.313638136509,44.656283618088,45.050696329141,4813100.0
2014-04-30,51.38,52.165,51.0,52.08,7430600.0,0.0,1.0,45.440268254732,46.134519141846,45.104197761606,46.05934547891,7430600.0
2014-05-31,53.98,54.43,53.89,54.33,4025600.0,0.0,1.0,47.739697944539,48.137676160083,47.66010230143,48.049236556628,4025600.0
2014-06-30,56.51,56.89,56.1001,56.44,6477200.0,0.0,1.0,49.977219911928,50.313290405054,49.61470597737,49.915312189511,6477200.0
2014-07-31,53.13,53.4,52.3,52.34,15479900.0,0.0,1.0,47.347039622173,47.587651342443,46.60738137097,46.643027551751,15479900.0
2014-08-31,55.75,55.8,55.24,55.28,7524400.0,0.0,1.0,49.681864463319,49.726422189295,49.227375658363,49.263021839144,7524400.0
2014-09-30,58.26,58.81,57.73,57.76,8599025.0,0.0,1.0,51.918662307317,52.408797293054,51.446350411971,51.473085047557,8599025.0
2014-10-31,63.06,63.99,62.3701,63.46,15010787.0,0.0,1.0,56.625572850946,57.460678825437,56.00606789202,56.984758216318,15010787.0
2014-11-30,69.0,69.48,68.89,69.2,2953678.0,0.0,1.0,61.959475526725,62.390497965172,61.860699551248,62.139068209411,2953678.0
2014-12-31,66.72,67.1,65.35,65.44,3989061.0,0.0,1.0,59.912118944103,60.253345041207,58.681909067703,58.762725774911,3989061.0
2015-01-31,62.09,62.68,60.12,60.35,17582302.0,0.0,1.0,56.18552686471,56.719420581092,54.402864794756,54.610992853684,17582302.0
2015-02-28,60.53,60.99,60.37,60.5,8649052.0,0.0,1.0,54.773875682411,55.190131800269,54.629090945765,54.74672854429,8649052.0
2015-03-31,58.01,58.81,57.71,58.54,12313641.0,0.0,1.0,52.493516080236,53.217439763466,52.222044699024,52.973115520376,12313641.0
2015-04-30,65.39,65.92,64.32,64.66,10298594.0,0.0,1.0,59.664809658519,60.14840576066,58.688492999479,58.99872446123,10298594.0
2015-05-31,67.22,67.515,66.39,66.59,9450784.0,0.0,1.0,61.33458487912,61.603756294462,60.577255134257,60.759744229404,9450784.0
2015-06-30,68.0,68.22,66.66,67.19,11625858.0,0.0,1.0,62.046292350195,62.247030354858,60.823615412706,61.307211514847,11625858.0
2015-07-31,70.38,70.38,69.73,70.01,6181288.0,0.0,1.0,64.688677788964,64.688677788964,64.091240440814,64.348598067709,6181288.0
2015-08-31,64.17,64.31,62.2545,62.41,15580921.0,0.0,1.0,58.980853278173,59.109532091621,57.220251369893,57.363176766258,15580921.0
2015-09-30,53.54,54.5,53.36,54.41,11777177.0,0.0,1.0,49.210454799959,50.092823806459,49.045010611241,50.010101712099,11777177.0
2015-10-31,57.87,60.73,57.66,59.55,27465631.0,0.0,1.0,53.694527052265,56.348170518128,53.499679105471,55.253310626618,27465631.0
2015-11-30,59.96,60.21,57.9601,58.15,12659111.0,0.0,1.0,55.63372804655,55.865689887971,53.778126099914,53.954324314658,12659111.0
2015-12-31,59.5,59.93,59.2,59.24,6104841.0,0.0,1.0,55.206918258334,55.605892625579,54.928564048628,54.965677943256,6104841.0
2016-01-31,53.42,55.31,53.42,54.9,17768483.0,0.0,1.0,50.117626508973,51.890788510133,50.117626508973,51.506134319405,17768483.0
2016-02-29,55.87,56.0,54.47,54.61,8387319.0,0.0,1.0,52.41616984381,52.5381333677,51.102716509618,51.234061843037,8387319.0
2016-03-31,57.02,57.46,56.82,57.12,4930321.0,0.0,1.0,53.495077939754,53.907877559072,53.307441749155,53.588896035054,4930321.0
2016-04-30,61.03,61.445,60.48,61.0,13052678.0,0.0,1.0,57.809784215342,58.202886959064,57.288804675469,57.781367149531,13052678.0
2016-05-31,62.71,63.49,62.64,62.93,7147942.0,0.0,1.0,59.401139900771,60.139983611864,59.334833413879,59.609531716721,7147942.0
2016-06-30,61.79,62.02,61.14,61.91,7920605.0,0.0,1.0,58.529683215893,58.747547387113,57.913980123316,58.643351479138,7920605.0
2016-07-31,65.27,66.4,65.15,66.23,10524966.0,0.0,1.0,62.370155112226,63.449950964483,62.255486526145,63.287503800869,10524966.0
2016-08-31,64.21,64.45,63.5,64.1,6750010.0,0.0,1.0,61.357249268515,61.586586440676,60.67879346754,61.252136397942,6750010.0
2016-09-30,62.67,63.255,62.45,63.07,7316537.0,0.0,1.0,59.885669080484,60.444678437626,59.675443339336,60.267897700752,7316537.0
2016-10-31,57.06,57.3,55.72,55.78,14185393.0,0.0,1.0,55.032659785102,55.264132591769,53.740269947878,53.798138149544,14185393.0
2016-11-30,61.63,61.84,60.63,60.8,9025182.0,0.0,1.0,59.440287812055,59.642826517889,58.475817784275,58.639777688998,9025182.0
2016-12-31,62.729,62.93,62.41,62.62,5998775.0,0.0,1.0,60.500240372585,60.694098848168,60.192574433723,60.395113139557,5998775.0
2017-01-31,60.01,61.315,59.75,61.11,8149664.0,0.0,1.0,58.483698864188,59.755507346404,58.230311733632,59.555721339619,8149664.0
2017-02-28,62.11,62.4,61.69,61.84,6756122.0,0.0,1.0,60.530287226375,60.812911333534,60.120969553937,60.267154436951,6756122.0
2017-03-31,65.46,65.52,65.15,65.16,4057839.0,0.0,1.0,63.795082947005,63.85355690021,63.492967522111,63.502713180978,4057839.0
2017-04-30,66.06,66.32,65.441,65.94,5465620.0,0.0,1.0,65.021815099604,65.277728994939,64.412543171861,64.903700994064,5465620.0
2017-05-31,66.24,66.41,65.61,66.02,6874577.0,0.0,1.0,65.198986257913,65.366314574094,64.57888720383,64.98244373109,6874577.0
2017-06-30,72.57,72.82,72.21,72.51,4683091.0,0.0,1.0,71.429505325132,71.67557637834,71.075163008513,71.370448272362,4683091.0
2017-07-31,70.52,70.58,69.83,69.91,7740218.0,0.0,1.0,70.029745817945,70.089328698675,69.34454268955,69.423986530524,7740218.0
2017-08-31,74.11,75.4,73.9201,75.3,5921758.0,0.0,1.0,73.594788181621,74.875820117315,73.40620836411,74.776515316098,5921758.0
2017-09-30,88.69,89.35,87.67,88.86,6741247.0,0.0,1.0,88.073428199001,88.72883988703,87.060519226591,88.242246361069,6741247.0
2017-10-31,90.88,91.82,90.04,90.25,7032912.0,0.0,1.0,90.88,91.82,90.04,90.25,7032912.0
2017-11-30,96.36,97.53,96.21,96.92,7699656.0,0.0,1.0,96.36,97.53,96.21,96.92,7699656.0
2017-12-31,98.14,98.43,96.71,96.71,3174414.0,0.0,1.0,98.14,98.43,96.71,96.71,3174414.0
2018-01-31,116.21,116.5,111.29,112.22,15639245.0,0.0,1.0,116.21,116.5,111.29,112.22,15639245.0
2018-02-28,119.0,120.0,115.78,115.83,6558150.0,0.0,1.0,119.0,120.0,115.78,115.83,6558150.0
2018-03-31,95.5,95.72,91.1223,92.01,10747585.0,0.0,1.0,95.5,95.72,91.1223,92.01,10747585.0
