Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2014-04-30,72.01,72.37,70.2,71.94,780200.0,0.0,1.0,72.01,72.37,70.2,71.94,780200.0
2014-05-31,75.54,75.95,74.3,75.48,1019800.0,0.0,1.0,75.54,75.95,74.3,75.48,1019800.0
2014-06-30,88.7,89.84,88.45,88.8,1145900.0,0.0,1.0,88.7,89.84,88.45,88.8,1145900.0
2014-07-31,84.01,84.095,81.02,82.23,1571500.0,0.0,1.0,84.01,84.095,81.02,82.23,1571500.0
2014-08-31,83.51,86.82,83.51,86.35,1062000.0,0.0,1.0,83.51,86.82,83.51,86.35,1062000.0
2014-09-30,76.95,77.3,73.38,74.78,1609607.0,0.0,1.0,76.95,77.3,73.38,74.78,1609607.0
2014-10-31,67.96,68.61,64.07,68.44,1746149.0,0.0,1.0,67.96,68.61,64.07,68.44,1746149.0
2014-11-30,58.86,61.86,54.48,56.4,2111712.0,0.0,1.0,58.86,61.86,54.48,56.4,2111712.0
2014-12-31,58.85,61.07,57.61,59.78,1068733.0,0.0,1.0,58.85,61.07,57.61,59.78,1068733.0
2015-01-31,67.57,70.662,66.74,68.99,1544726.0,0.0,1.0,67.57,70.662,66.74,68.99,1544726.0
2015-02-28,73.74,73.74,70.85,71.21,931339.0,0.0,1.0,73.74,73.74,70.85,71.21,931339.0
2015-03-31,75.88,77.44,75.18,76.84,992992.0,0.0,1.0,75.88,77.44,75.18,76.84,992992.0
2015-04-30,82.95,84.09,81.12,82.57,841118.0,0.0,1.0,82.95,84.09,81.12,82.57,841118.0
2015-05-31,77.59,78.93,77.39,77.81,1206756.0,0.0,1.0,77.59,78.93,77.39,77.81,1206756.0
2015-06-30,75.95,76.3099,73.36,75.38,1209365.0,0.0,1.0,75.95,76.3099,73.36,75.38,1209365.0
2015-07-31,67.24,68.57,66.51,67.3,1276195.0,0.0,1.0,67.24,68.57,66.51,67.3,1276195.0
2015-08-31,65.93,69.15,65.31,68.29,1974336.0,0.0,1.0,65.93,69.15,65.31,68.29,1974336.0
2015-09-30,63.86,65.31,62.85,64.6,741145.0,0.0,1.0,63.86,65.31,62.85,64.6,741145.0
2015-10-31,76.08,76.126,73.13,73.84,1129215.0,0.0,1.0,76.08,76.126,73.13,73.84,1129215.0
2015-11-30,77.42,79.59,77.195,78.02,608247.0,0.0,1.0,77.42,79.59,77.195,78.02,608247.0
2015-12-31,65.77,67.67,65.74,66.9,770369.0,0.0,1.0,65.77,67.67,65.74,66.9,770369.0
2016-01-31,73.34,75.66,73.02,75.55,2600698.0,0.0,1.0,73.34,75.66,73.02,75.55,2600698.0
2016-02-29,72.7,73.22,70.51,71.25,1371984.0,0.0,1.0,72.7,73.22,70.51,71.25,1371984.0
2016-03-31,78.96,79.87,76.98,77.18,1128650.0,0.0,1.0,78.96,79.87,76.98,77.18,1128650.0
2016-04-30,87.11,88.3,84.97,86.58,978300.0,0.0,1.0,87.11,88.3,84.97,86.58,978300.0
2016-05-31,93.0,93.77,90.46,90.95,978809.0,0.0,1.0,93.0,93.77,90.46,90.95,978809.0
2016-06-30,90.64,91.99,89.59,91.21,931574.0,0.0,1.0,90.64,91.99,89.59,91.21,931574.0
2016-07-31,85.49,88.37,85.16,87.79,1685035.0,0.0,1.0,85.49,88.37,85.16,87.79,1685035.0
2016-08-31,96.12,96.25,93.75,95.25,997495.0,0.0,1.0,96.12,96.25,93.75,95.25,997495.0
2016-09-30,96.0,98.78,95.74,96.54,1292504.0,0.0,1.0,96.0,98.78,95.74,96.54,1292504.0
2016-10-31,93.71,94.25,90.51,91.29,1352008.0,0.0,1.0,93.71,94.25,90.51,91.29,1352008.0
2016-11-30,100.0,108.51,100.0,107.85,7379400.0,0.0,1.0,100.0,108.51,100.0,107.85,7379400.0
2016-12-31,101.91,102.42,100.62,101.06,783003.0,0.0,1.0,101.91,102.42,100.62,101.06,783003.0
2017-01-31,102.91,105.5,102.58,105.17,2493061.0,0.0,1.0,102.91,105.5,102.58,105.17,2493061.0
2017-02-28,100.52,101.6,99.87,100.86,913235.0,0.0,1.0,100.52,101.6,99.87,100.86,913235.0
2017-03-31,102.02,104.13,101.5,103.715,1217380.0,0.0,1.0,102.02,104.13,101.5,103.715,1217380.0
2017-04-30,101.3,101.43,99.21,99.84,1015674.0,0.0,1.0,101.3,101.43,99.21,99.84,1015674.0
2017-05-31,92.82,93.91,91.2,92.76,2518223.0,0.0,1.0,92.82,93.91,91.2,92.76,2518223.0
2017-06-30,87.5,89.24,86.82,88.81,1474496.0,0.0,1.0,87.5,89.24,86.82,88.81,1474496.0
2017-07-31,96.51,96.71,94.61,95.88,990988.0,0.0,1.0,96.51,96.71,94.61,95.88,990988.0
2017-08-31,89.09,91.12,88.47,90.79,1298545.0,0.0,1.0,89.09,91.12,88.47,90.79,1298545.0
2017-09-30,96.77,98.33,96.455,97.96,1438866.0,0.0,1.0,96.77,98.33,96.455,97.96,1438866.0
2017-10-31,106.03,107.56,105.56,107.16,1037860.0,0.0,1.0,106.03,107.56,105.56,107.16,1037860.0
2017-11-30,108.75,111.31,108.15,109.31,894524.0,0.0,1.0,108.75,111.31,108.15,109.31,894524.0
2017-12-31,126.32,127.32,124.23,126.25,840494.0,0.0,1.0,126.32,127.32,124.23,126.25,840494.0
2018-01-31,126.34,127.24,125.155,125.5,1173118.0,0.0,1.0,126.34,127.24,125.155,125.5,1173118.0
2018-02-28,127.06,128.22,124.61,124.64,1008697.0,0.0,1.0,127.06,128.22,124.61,124.64,1008697.0
2018-03-31,134.24,134.6,128.47,129.18,1278974.0,0.0,1.0,134.24,134.6,128.47,129.18,1278974.0
